RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,5837073,Spring,95785,Finley Marsh,31188,Richard Hughes,2,,2,5,9-9,153,100/30,4.333333333333334,55,63,58,CompletedRace,1,0,0,00:01:10.2900000,70.29
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,5903617,Cassandraalexandra,100350,Saffie Osborne,39326,James Horton,2,,7,1,9-2,146,11/4F,3.75,48,51,46,CompletedRace,2,1.5,1.5,00:01:10.5900000,70.59
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,5842810,Lift Lady,100640,Benoit De La Sayette,37949,Kevin Philippart De Foy,2,,8,7,9-1,145,8/1,9,47,46,42,CompletedRace,3,1.25,2.75,00:01:10.8400000,70.84
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,5942591,Kaleidoscope Eyes,101188,Kaiya Fraser,16406,Michael Attwater,2,h,4,8,9-1,145,6/1,7,52,46,42,CompletedRace,4,1.5,4.25,00:01:11.1400000,71.14
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,5809870,Rosy Hope,83588,Kieran O'Neill,38170,Alice Haynes,2,p,3,2,9-8,152,6/1,7,54,39,36,CompletedRace,5,2.75,7,00:01:11.6900000,71.69
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,6175551,Broadhaven Bay,92938,Nicola Currie,20005,George Baker,2,,1,6,9-13,157,7/1,8,59,39,35,CompletedRace,6,1.75,8.75,00:01:12.0400000,72.04
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,58956134,Ruby Rascal,92264,Charlie Bennett,36992,Joseph Parr,2,,6,3,9-3,147,17/2,9.5,49,17,14,CompletedRace,7,3.75,12.5,00:01:12.7900000,72.79
7,"Ring20 Memorial Stakes: Rachel, Ella, Sebastian Nursery Handicap",7,Brighton,09/01/2024 15:22:00,Other,Class 6,,0-55,2yo,None,6f,6,1206,1320,Good To Firm,Turf,5809873,Bluesy Moon,84857,Luke Morris,16406,Michael Attwater,2,,5,4,9-4,148,100/1,101,50,,,CompletedRace,8,13,25.5,00:01:15.3900000,75.39
7,UK Rare Epilepsies Together Founders Handicap,7,Brighton,09/01/2024 15:52:00,Other,Class 5,,0-68,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,4431798,Oj Lifestyle,78935,Tom Queally,41396,Gary & Josh Moore,4,tb,2,6,10-2,162,13/8F,2.625,70,82,69,CompletedRace,1,0,0,00:01:33.7100000,93.71
7,UK Rare Epilepsies Together Founders Handicap,7,Brighton,09/01/2024 15:52:00,Other,Class 5,,0-68,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,5048047,Ten Commitments,100350,Saffie Osborne,13955,Jamie Osborne,3,h,5,1,9-11,155,9/4,3.25,70,75,62,CompletedRace,2,2.5,2.5,00:01:34.2100000,94.21
7,UK Rare Epilepsies Together Founders Handicap,7,Brighton,09/01/2024 15:52:00,Other,Class 5,,0-68,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3550657,Marsh Benham,14629,Pat Cosgrave,20005,George Baker,5,tp1,4,7,9-11,155,11/2,6.5,65,69,57,CompletedRace,3,1,3.5,00:01:34.4100000,94.41
7,UK Rare Epilepsies Together Founders Handicap,7,Brighton,09/01/2024 15:52:00,Other,Class 5,,0-68,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,4737872,Shaw Park,102070,Mikkel Mortensen,26099,Scott Dixon,5,,1,4,10-0,160,4/1,5,73,76,64,CompletedRace,4,0.2,3.75,00:01:34.4600000,94.46
7,UK Rare Epilepsies Together Founders Handicap,7,Brighton,09/01/2024 15:52:00,Other,Class 5,,0-68,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3677979,Candy Warhol,84857,Luke Morris,26099,Scott Dixon,5,tp1,8,5,9-0,144,40/1,41,54,49,37,CompletedRace,5,3.75,7.5,00:01:35.2100000,95.21
7,UK Rare Epilepsies Together Founders Handicap,7,Brighton,09/01/2024 15:52:00,Other,Class 5,,0-68,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,4924759,Diddy Man,101188,Kaiya Fraser,16406,Michael Attwater,3,,6,2,9-5,149,33/1,34,69,,,CompletedRace,6,38,45.5,00:01:42.8100000,102.81
7,Ring20 Champions: Volunteers Handicap,7,Brighton,09/01/2024 16:22:00,Other,Class 6,,0-58,3yo+,None,7f,7,1407,1540,Good To Firm,Turf,5234279,Forgotten Treasure,93343,Callum Shepherd,17966,William Knight,3,,6,2,8-11,139,15/2,8.5,50,56,30,CompletedRace,1,0,0,00:01:22.1700000,82.17
7,Ring20 Champions: Volunteers Handicap,7,Brighton,09/01/2024 16:22:00,Other,Class 6,,0-58,3yo+,None,7f,7,1407,1540,Good To Firm,Turf,2537617,Otago,92264,Charlie Bennett,15108,Jim Boyle,7,p,1,3,9-9,153,11/2,6.5,58,65,39,CompletedRace,2,0.3,0.3,00:01:22.2300000,82.23
7,Ring20 Champions: Volunteers Handicap,7,Brighton,09/01/2024 16:22:00,Other,Class 6,,0-58,3yo+,None,7f,7,1407,1540,Good To Firm,Turf,3438109,Heer's Sadie,100380,Christian Howarth,14532,Julia Feilden,6,,4,1,8-11,139,12/1,13,49,51,26,CompletedRace,3,1.75,2,00:01:22.5700000,82.57
7,Ring20 Champions: Volunteers Handicap,7,Brighton,09/01/2024 16:22:00,Other,Class 6,,0-58,3yo+,None,7f,7,1407,1540,Good To Firm,Turf,5082935,Havana Mojito,95815,Darragh Keenan,10308,John Gallagher,3,,5,4,8-12,140,11/4,3.75,51,50,25,CompletedRace,4,0.3,2.25,00:01:22.6200000,82.62
7,Ring20 Champions: Volunteers Handicap,7,Brighton,09/01/2024 16:22:00,Other,Class 6,,0-58,3yo+,None,7f,7,1407,1540,Good To Firm,Turf,4303349,Ceilidh,14629,Pat Cosgrave,20005,George Baker,4,p,2,6,9-7,151,5/2F,3.5,56,54,29,CompletedRace,5,1,3.25,00:01:22.8200000,82.82
7,Ring20 Champions: Volunteers Handicap,7,Brighton,09/01/2024 16:22:00,Other,Class 6,,0-58,3yo+,None,7f,7,1407,1540,Good To Firm,Turf,5176464,Clear Justice,98254,Rhys Clutterbuck,41396,Gary & Josh Moore,3,p,3,5,9-2,146,7/2,4.5,55,49,24,CompletedRace,6,0.75,4,00:01:22.9700000,82.97
7,"Ring20 Epilepsy: Making Connections, Supporting Families Handicap",7,Brighton,09/01/2024 16:52:00,Other,Class 5,,0-75,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5079042,Mart,98254,Rhys Clutterbuck,39413,Dylan Cunha,3,,5,6,9-10,154,16/1,17,75,86,67,CompletedRace,1,0,0,00:01:09.1800000,69.18
7,"Ring20 Epilepsy: Making Connections, Supporting Families Handicap",7,Brighton,09/01/2024 16:52:00,Other,Class 5,,0-75,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,4175313,Nogo's Dream,95785,Finley Marsh,31188,Richard Hughes,4,e/s1,2,2,9-12,156,13/8F,2.625,75,84,66,CompletedRace,2,0.5,0.5,00:01:09.2800000,69.28
7,"Ring20 Epilepsy: Making Connections, Supporting Families Handicap",7,Brighton,09/01/2024 16:52:00,Other,Class 5,,0-75,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,4942564,The Waiting Game,93343,Callum Shepherd,39483,Jack Jones,5,,4,4,9-11,155,7/2,4.5,74,82,63,CompletedRace,3,0.5,1,00:01:09.3800000,69.38
7,"Ring20 Epilepsy: Making Connections, Supporting Families Handicap",7,Brighton,09/01/2024 16:52:00,Other,Class 5,,0-75,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,3499385,Antiphon,84857,Luke Morris,6964,Gay Kelleway,5,,1,7,9-13,157,7/2,4.5,76,77,59,CompletedRace,4,2.25,3.25,00:01:09.8300000,69.83
7,"Ring20 Epilepsy: Making Connections, Supporting Families Handicap",7,Brighton,09/01/2024 16:52:00,Other,Class 5,,0-75,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,3243593,A Pint Of Bear,83588,Kieran O'Neill,26099,Scott Dixon,6,p,7,5,9-0,144,7/1,8,63,56,39,CompletedRace,5,2.25,5.5,00:01:10.2800000,70.28
7,"Ring20 Epilepsy: Making Connections, Supporting Families Handicap",7,Brighton,09/01/2024 16:52:00,Other,Class 5,,0-75,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5089286,Crow's Nest,14629,Pat Cosgrave,20005,George Baker,4,tv,3,1,9-11,155,9/1,10,74,59,43,CompletedRace,6,2.5,8,00:01:10.7800000,70.78
7,Ring20 Epilepsy Research And Support Handicap,7,Brighton,09/01/2024 17:22:00,Other,Class 6,,0-55,3yo+,None,5½f,5.5,1105,1210,Good To Firm,Turf,3098927,Bernard Spierpoint,96222,Jason Watson,38211,Darryll Holland,7,tb,1,1,9-11,155,13/8F,2.625,57,69,50,CompletedRace,1,0,0,00:01:01.5700000,61.57
7,Ring20 Epilepsy Research And Support Handicap,7,Brighton,09/01/2024 17:22:00,Other,Class 6,,0-55,3yo+,None,5½f,5.5,1105,1210,Good To Firm,Turf,3483750,Nordic Glory,84882,William Carson,16406,Michael Attwater,5,,2,2,9-9,153,3/1,4,55,63,45,CompletedRace,2,1,1,00:01:01.7700000,61.77
7,Ring20 Epilepsy Research And Support Handicap,7,Brighton,09/01/2024 17:22:00,Other,Class 6,,0-55,3yo+,None,5½f,5.5,1105,1210,Good To Firm,Turf,3612350,Hi Hoh Tonto,92620,Dylan Hogan,38707,Matt Crawley,5,,5,4,9-0,144,10/1,11,46,40,23,CompletedRace,3,4,5,00:01:02.5700000,62.57
7,Ring20 Epilepsy Research And Support Handicap,7,Brighton,09/01/2024 17:22:00,Other,Class 6,,0-55,3yo+,None,5½f,5.5,1105,1210,Good To Firm,Turf,4297869,Alfred Cove,84857,Luke Morris,9714,Tony Carroll,5,,3,6,9-8,152,5/1,6,54,35,18,CompletedRace,4,3.5,8.5,00:01:03.2700000,63.27
7,Ring20 Epilepsy Research And Support Handicap,7,Brighton,09/01/2024 17:22:00,Other,Class 6,,0-55,3yo+,None,5½f,5.5,1105,1210,Good To Firm,Turf,5174522,Another Jack,95785,Finley Marsh,40316,Karen Jewell,3,hp,7,7,8-13,141,28/1,29,46,25,8,CompletedRace,5,0.75,9.25,00:01:03.4200000,63.42
7,Ring20 Epilepsy Research And Support Handicap,7,Brighton,09/01/2024 17:22:00,Other,Class 6,,0-55,3yo+,None,5½f,5.5,1105,1210,Good To Firm,Turf,4982060,Victors Dream,98301,Marco Ghiani,9003,Marco Botti,4,t,4,3,9-5,149,4/1,5,51,29,13,CompletedRace,6,0.1,9.25,00:01:03.4200000,63.42
202,Camas Park Stud Irish EBF Maiden,202,Tipperary (IRE),09/01/2024 14:00:00,Other,,,,2yo,None,1m1f,9,1809,1980,Good,Turf,6256736,Tennessee Stud,13203,Declan McDonogh,32145,Joseph Patrick O'Brien,2,,3,4,9-7,151,5/1,6,,88,84,CompletedRace,1,0,0,00:01:57.6500000,117.65
202,Camas Park Stud Irish EBF Maiden,202,Tipperary (IRE),09/01/2024 14:00:00,Other,,,,2yo,None,1m1f,9,1809,1980,Good,Turf,6111586,Shackleton,76602,Wayne Lordan,7978,A P O'Brien,2,,2,2,9-7,151,4/9F,1.4444444444444444,,83,79,CompletedRace,2,2.25,2.25,00:01:58.1000000,118.1
202,Camas Park Stud Irish EBF Maiden,202,Tipperary (IRE),09/01/2024 14:00:00,Other,,,,2yo,None,1m1f,9,1809,1980,Good,Turf,6197890,You Are Mine,7605,Seamie Heffernan,33059,J A Stack,2,,7,1,9-2,146,80/1,81,,60,55,CompletedRace,3,8.5,10.75,00:01:59.8000000,119.8
202,Camas Park Stud Irish EBF Maiden,202,Tipperary (IRE),09/01/2024 14:00:00,Other,,,,2yo,None,1m1f,9,1809,1980,Good,Turf,6296569,County Mayo,100369,Jack Cleary,7978,A P O'Brien,2,,1,3,9-0,144,10/1,11,,62,57,CompletedRace,4,1.5,12.25,00:02:00.1000000,120.1
202,Camas Park Stud Irish EBF Maiden,202,Tipperary (IRE),09/01/2024 14:00:00,Other,,,,2yo,None,1m1f,9,1809,1980,Good,Turf,6166368,Wolf Rayet,96343,Gavin Ryan,36806,Donnacha Aidan O'Brien,2,,6,6,9-7,151,13/2,7.5,,50,43,CompletedRace,5,6,18.25,00:02:01.3000000,121.3
202,Camas Park Stud Irish EBF Maiden,202,Tipperary (IRE),09/01/2024 14:00:00,Other,,,,2yo,None,1m1f,9,1809,1980,Good,Turf,6296560,Trubshaw,81425,W J Lee,1249,Henry De Bromhead,2,,4,7,9-7,151,33/1,34,,48,41,CompletedRace,6,1,19.25,00:02:01.5000000,121.5
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6175444,Dignam,13203,Declan McDonogh,32145,Joseph Patrick O'Brien,2,,1,14,9-7,151,4/9F,1.4444444444444444,,85,11,CompletedRace,1,0,0,00:01:39.8400000,99.84
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6238191,Slick,97030,Andrew Slattery,10588,Andrew Slattery,2,,6,3,9-2,146,8/1,9,,76,1,CompletedRace,2,1.75,1.75,00:01:40.1900000,100.19
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,5951617,No Return,88563,Ronan Whelan,14088,Adrian McGuinness,2,,2,18,9-5,149,4/1,5,,77,2,CompletedRace,3,0.75,2.5,00:01:40.3400000,100.34
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,58956109,The Mizen Queen,99788,Jamie Powell,4446,Noel Meade,2,,11,7,8-9,137,66/1,67,,67,,CompletedRace,4,1,3.5,00:01:40.5400000,100.54
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6388853,Temperance,81425,W J Lee,38490,Miss Kate McGivern,2,,7,11,9-2,146,25/1,26,,68,,CompletedRace,5,1.25,4.75,00:01:40.7900000,100.79
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6388852,School Of Athens,97031,Ben Coen,28180,J P Murtagh,2,,3,9,9-4,148,28/1,29,,69,,CompletedRace,6,0.5,5.25,00:01:40.8900000,100.89
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6256742,Whywhywhy Delilah,96266,Nathan Crosse,17308,David Marnane,2,,13,5,8-12,140,11/1,12,,60,,CompletedRace,7,1,6.25,00:01:41.0900000,101.09
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6107038,Let It Linger,86349,Shane Foley,1285,Mrs John Harrington,2,,8,1,9-0,144,66/1,67,,62,,CompletedRace,8,0.3,6.5,00:01:41.1400000,101.14
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6032301,Vlhova,99639,Mikey Sheehy,34668,Kevin Thomas Coleman,2,,12,2,8-12,140,28/1,29,,58,,CompletedRace,9,0.5,7,00:01:41.2400000,101.24
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,5848859,Admiral Halsey,100975,Robert Whearty,4446,Noel Meade,2,,19,13,8-12,140,100/1,101,,58,,CompletedRace,10,1.25,8.25,00:01:41.4900000,101.49
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6166253,Kamkwahba,3572,N G McCullagh,15775,Ms Margaret Mullins,2,,14,12,8-10,138,200/1,201,,51,,CompletedRace,11,1,9.25,00:01:41.6900000,101.69
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6265712,Drish Samphire,100805,Wesley Joyce,14734,Donal Commins,2,h1,15,8,8-3,131,200/1,201,,46,,CompletedRace,12,1.25,10.5,00:01:41.9400000,101.94
202,Irish EBF Auction Series Maiden (IRE Incentive Race),202,Tipperary (IRE),09/01/2024 14:30:00,Other,,,,2yo,None,7½f,7.5,1508,1650,Good,Turf,6388851,Pallatine Hills,7605,Seamie Heffernan,38507,Eddie & Patrick Harty,2,,4,16,9-3,147,50/1,51,,54,,CompletedRace,13,0.1,10.75,00:01:41.9900000,101.99
202,Rockwell College Race,202,Tipperary (IRE),09/01/2024 15:00:00,Other,,,,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3719477,Malex,95388,David Egan,19030,Adrian Murray,5,,2,3,9-9,153,4/1,5,92,102,22,CompletedRace,1,0,0,00:01:38.0100000,98.01
202,Rockwell College Race,202,Tipperary (IRE),09/01/2024 15:00:00,Other,,,,3yo+,None,7½f,7.5,1508,1650,Good,Turf,4640729,Star Galaxy,13203,Declan McDonogh,32145,Joseph Patrick O'Brien,4,,7,7,9-4,148,5/2,3.5,94,93,13,CompletedRace,2,1.25,1.25,00:01:38.2600000,98.26
202,Rockwell College Race,202,Tipperary (IRE),09/01/2024 15:00:00,Other,,,,3yo+,None,7½f,7.5,1508,1650,Good,Turf,3116587,Warrior Brave,86349,Shane Foley,25225,Ross O'Sullivan,6,b,4,1,9-9,153,EvensF,2,99,96,17,CompletedRace,3,0.75,2,00:01:38.4100000,98.41
202,Rockwell College Race,202,Tipperary (IRE),09/01/2024 15:00:00,Other,,,,3yo+,None,7½f,7.5,1508,1650,Good,Turf,4368555,Nightcliff,102115,Wayne Hassett,32145,Joseph Patrick O'Brien,4,t,6,6,8-13,141,10/1,11,88,88,8,CompletedRace,4,1.25,3.25,00:01:38.6600000,98.66
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,5951629,Without Words,99639,Mikey Sheehy,32145,Joseph Patrick O'Brien,3,,8,2,9-3,147,40/1,41,92,106,66,CompletedRace,1,0,0,00:01:34.8200000,94.82
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,4274149,Matilda Picotte,88563,Ronan Whelan,9803,Kieran P Cotter,4,p,2,4,9-7,151,5/2,3.5,106,103,64,CompletedRace,2,1,1,00:01:35.0200000,95.02
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,5826608,Super Sox,81425,W J Lee,26547,P Twomey,3,,7,3,9-3,147,5/6F,1.8333333333333335,100,96,56,CompletedRace,3,2.75,3.75,00:01:35.5700000,95.57
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,4229844,Mammas Girl,95388,David Egan,19030,Adrian Murray,4,b,1,5,9-7,151,12/1,13,92,93,54,CompletedRace,4,1.25,5,00:01:35.8200000,95.82
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,5329161,Wendla,89959,Colin Keane,8567,G M Lyons,3,,5,8,9-6,150,9/1,10,100,96,56,CompletedRace,5,0.1,5,00:01:35.8200000,95.82
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,4313186,Thornbrook,13203,Declan McDonogh,32145,Joseph Patrick O'Brien,4,p,4,1,9-7,151,25/1,26,101,90,51,CompletedRace,6,1,6,00:01:36.0200000,96.02
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,5048241,Raknah,86349,Shane Foley,1285,Mrs John Harrington,3,,6,7,9-3,147,11/1,12,93,85,45,CompletedRace,7,2,8,00:01:36.4200000,96.42
202,Coolmore Stud No Nay Never Fairy Bridge Stakes (Group 3) (Fillies),202,Tipperary (IRE),09/01/2024 15:30:00,Other,,(Group 3),,3yo+,Fillies,7½f,7.5,1508,1650,Good,Turf,3196065,Red Heel,100805,Wesley Joyce,17940,Michael Mulvany,7,,3,6,9-7,151,150/1,151,70,55,14,CompletedRace,8,12,20,00:01:38.8200000,98.82
